Time(s),Target_Vx,Go1_Vx,Target_YawRate,Go1_YawRate,Target_Roll,Go1_Roll,Stab_Roll,Obj_Roll,Target_Pitch,Go1_Pitch,Stab_Pitch,Obj_Pitch,Go1_Accel_X,Go1_Accel_Y,Go1_Accel_Z
2.217,0.300,0.362,0.000,0.066,0.000,1.891,-3.972,0.000,0.000,1.613,-1.274,0.000,-0.044,-1.248,6.045
2.227,0.300,0.362,0.000,0.066,0.000,1.891,-3.972,0.000,0.000,1.613,-1.274,0.000,-0.044,-1.248,6.045
2.237,0.300,0.369,0.000,-0.031,0.000,1.866,-3.972,0.000,0.000,1.490,-1.274,0.000,1.583,1.322,10.633
2.247,0.300,0.369,0.000,-0.031,0.000,1.866,-3.972,0.000,0.000,1.490,-1.274,0.000,1.583,1.322,10.633
2.258,0.300,0.395,0.000,-0.095,0.000,1.460,-0.443,0.000,0.000,1.228,7.603,0.000,0.560,-0.186,17.317
2.268,0.300,0.395,0.000,-0.095,0.000,1.460,-6.606,0.000,0.000,1.228,-1.895,0.000,0.560,-0.186,17.317
2.278,0.300,0.404,0.000,0.114,0.000,1.583,12.862,0.000,0.000,1.332,-12.352,0.000,3.254,-2.085,-1.497
2.288,0.300,0.404,0.000,0.114,0.000,1.583,12.862,0.000,0.000,1.332,-12.352,0.000,3.254,-2.085,-1.497
2.298,0.300,0.408,0.000,0.016,0.000,1.625,12.862,0.000,0.000,1.443,-12.352,0.000,-3.641,-0.494,10.648
2.308,0.300,0.408,0.000,0.016,0.000,1.625,12.862,0.000,0.000,1.443,-12.352,0.000,-3.641,-0.494,10.648
2.319,0.300,0.391,0.000,-0.004,0.000,1.484,1.999,0.000,0.000,1.780,12.638,0.000,-0.241,0.795,12.995
2.329,0.300,0.391,0.000,-0.004,0.000,1.484,1.999,0.000,0.000,1.780,12.638,0.000,-0.241,0.795,12.995
2.339,0.300,0.385,0.000,0.045,0.000,1.319,-8.586,0.000,0.000,1.958,9.971,0.000,0.425,-0.210,7.309
2.350,0.300,0.385,0.000,0.045,0.000,1.319,-8.586,0.000,0.000,1.958,9.971,0.000,0.425,-0.210,7.309
2.360,0.300,0.380,0.000,-0.036,0.000,1.224,-8.586,0.000,0.000,1.927,9.971,0.000,-1.385,0.450,6.261
2.370,0.300,0.380,0.000,-0.036,0.000,1.224,3.998,0.000,0.000,1.927,11.283,0.000,-1.385,0.450,6.261
2.381,0.300,0.359,0.000,-0.071,0.000,1.257,3.998,0.000,0.000,1.750,11.283,0.000,-0.486,0.617,7.028
2.391,0.300,0.359,0.000,-0.071,0.000,1.257,3.998,0.000,0.000,1.750,11.283,0.000,-0.486,0.617,7.028
2.402,0.300,0.371,0.000,0.000,0.000,1.441,3.998,0.000,0.000,1.526,11.283,0.000,0.336,-0.427,9.423
2.416,0.300,0.371,0.000,0.000,0.000,1.441,4.879,0.000,0.000,1.526,-4.518,0.000,0.336,-0.427,9.423
2.427,0.300,0.400,0.000,0.130,0.000,1.901,9.505,0.000,0.000,1.240,4.426,0.000,1.045,-2.289,10.138
2.437,0.300,0.400,0.000,0.130,0.000,1.901,9.505,0.000,0.000,1.240,4.426,0.000,1.045,-2.289,10.138
2.450,0.300,0.376,0.000,-0.075,0.000,2.158,-32.614,0.000,0.000,1.076,-7.286,0.000,2.933,-5.133,18.449
2.460,0.300,0.379,0.000,-0.120,0.000,1.611,-32.614,0.000,0.000,1.122,-7.286,0.000,-2.446,-0.423,6.513
2.471,0.300,0.379,0.000,-0.120,0.000,1.611,13.701,0.000,0.000,1.122,7.145,0.000,-2.446,-0.423,6.513
2.483,0.300,0.385,0.000,0.003,0.000,1.554,13.701,0.000,0.000,1.285,7.145,0.000,-1.376,1.775,9.265
2.493,0.300,0.385,0.000,0.003,0.000,1.554,13.701,0.000,0.000,1.285,7.145,0.000,-1.376,1.775,9.265
2.503,0.300,0.369,0.000,0.043,0.000,1.750,13.701,0.000,0.000,1.402,7.145,0.000,0.661,0.877,5.235
2.514,0.300,0.359,0.000,-0.003,0.000,2.075,13.701,0.000,0.000,1.459,7.145,0.000,-0.176,-0.153,8.543
2.524,0.300,0.359,0.000,-0.003,0.000,2.075,5.224,0.000,0.000,1.459,2.731,0.000,-0.176,-0.153,8.543
2.535,0.300,0.348,0.000,0.052,0.000,2.284,-0.777,0.000,0.000,1.394,5.634,0.000,0.235,-1.357,6.468
2.545,0.300,0.348,0.000,0.052,0.000,2.284,-0.777,0.000,0.000,1.394,5.634,0.000,0.235,-1.357,6.468
2.556,0.300,0.350,0.000,-0.009,0.000,2.210,-0.777,0.000,0.000,1.261,5.634,0.000,1.194,1.886,7.819
2.567,0.300,0.350,0.000,-0.009,0.000,2.210,-15.279,0.000,0.000,1.261,0.187,0.000,1.194,1.886,7.819
2.577,0.300,0.378,0.000,-0.089,0.000,1.810,-15.279,0.000,0.000,0.996,0.187,0.000,0.719,4.555,5.123
2.588,0.300,0.378,0.000,-0.089,0.000,1.810,3.100,0.000,0.000,0.996,-7.434,0.000,0.719,4.555,5.123
2.598,0.300,0.388,0.000,0.244,0.000,1.757,3.100,0.000,0.000,0.955,-7.434,0.000,0.407,-0.581,9.981
2.609,0.300,0.388,0.000,0.244,0.000,1.757,3.100,0.000,0.000,0.955,-7.434,0.000,0.407,-0.581,9.981
2.619,0.300,0.374,0.000,0.047,0.000,1.896,3.100,0.000,0.000,1.013,-7.434,0.000,-4.304,0.361,10.828
2.630,0.300,0.374,0.000,0.047,0.000,1.896,3.100,0.000,0.000,1.013,-7.434,0.000,-4.304,0.361,10.828
2.640,0.300,0.374,0.000,-0.039,0.000,1.773,3.100,0.000,0.000,1.344,-7.434,0.000,-1.097,1.067,9.986
2.651,0.300,0.374,0.000,-0.039,0.000,1.773,-6.564,0.000,0.000,1.344,27.956,0.000,-1.097,1.067,9.986
2.661,0.300,0.360,0.000,0.020,0.000,1.587,-3.410,0.000,0.000,1.532,3.145,0.000,-0.496,-0.569,11.261
2.672,0.300,0.360,0.000,0.020,0.000,1.587,-3.410,0.000,0.000,1.532,3.145,0.000,-0.496,-0.569,11.261
2.682,0.300,0.349,0.000,-0.084,0.000,1.463,-3.410,0.000,0.000,1.523,3.145,0.000,-0.954,1.012,5.924
2.692,0.300,0.349,0.000,-0.084,0.000,1.463,4.329,0.000,0.000,1.523,9.693,0.000,-0.954,1.012,5.924
2.703,0.300,0.327,0.000,-0.137,0.000,1.496,4.329,0.000,0.000,1.424,9.693,0.000,0.029,0.229,7.210
2.713,0.300,0.327,0.000,-0.137,0.000,1.496,4.329,0.000,0.000,1.424,9.693,0.000,0.029,0.229,7.210
2.724,0.300,0.338,0.000,-0.070,0.000,1.558,4.329,0.000,0.000,1.265,9.693,0.000,1.059,-0.847,9.972
2.735,0.300,0.376,0.000,0.101,0.000,1.792,4.329,0.000,0.000,1.033,9.693,0.000,3.788,-0.002,6.898
2.745,0.300,0.376,0.000,0.101,0.000,1.792,4.329,0.000,0.000,1.033,9.693,0.000,3.788,-0.002,6.898
2.756,0.300,0.398,0.000,0.149,0.000,2.268,8.904,0.000,0.000,0.843,-9.039,0.000,3.594,-3.906,11.445
2.766,0.300,0.398,0.000,0.149,0.000,2.268,-3.244,0.000,0.000,0.843,6.250,0.000,3.594,-3.906,11.445
2.777,0.300,0.369,0.000,-0.066,0.000,1.815,-3.244,0.000,0.000,0.749,6.250,0.000,-3.887,1.237,17.925
2.787,0.300,0.369,0.000,-0.066,0.000,1.815,-39.100,0.000,0.000,0.749,-13.389,0.000,-3.887,1.237,17.925
2.798,0.300,0.389,0.000,-0.099,0.000,1.621,-39.100,0.000,0.000,1.031,-13.389,0.000,0.671,0.896,8.534
2.808,0.300,0.389,0.000,-0.099,0.000,1.621,-39.100,0.000,0.000,1.031,-13.389,0.000,0.671,0.896,8.534
2.819,0.300,0.364,0.000,0.063,0.000,1.807,-39.100,0.000,0.000,1.171,-13.389,0.000,0.508,0.015,7.734
2.829,0.300,0.364,0.000,0.063,0.000,1.807,-39.100,0.000,0.000,1.171,-13.389,0.000,0.508,0.015,7.734
2.839,0.300,0.360,0.000,0.058,0.000,1.982,-12.310,0.000,0.000,1.215,-1.111,0.000,-0.527,0.065,5.233
2.850,0.300,0.360,0.000,0.058,0.000,1.982,7.809,0.000,0.000,1.215,-3.227,0.000,-0.527,0.065,5.233
2.860,0.300,0.341,0.000,0.075,0.000,2.135,7.809,0.000,0.000,1.148,-3.227,0.000,0.146,-0.187,6.199
2.871,0.300,0.341,0.000,0.075,0.000,2.135,6.536,0.000,0.000,1.148,14.403,0.000,0.146,-0.187,6.199
2.881,0.300,0.344,0.000,-0.009,0.000,2.102,6.536,0.000,0.000,0.969,14.403,0.000,1.430,1.672,10.938
2.892,0.300,0.344,0.000,-0.009,0.000,2.102,-19.275,0.000,0.000,0.969,-5.142,0.000,1.430,1.672,10.938
2.903,0.300,0.372,0.000,-0.108,0.000,1.675,-19.275,0.000,0.000,0.704,-5.142,0.000,0.877,0.918,13.501
2.913,0.300,0.372,0.000,-0.108,0.000,1.675,-19.275,0.000,0.000,0.704,-5.142,0.000,0.877,0.918,13.501
2.924,0.300,0.375,0.000,0.195,0.000,1.685,-19.275,0.000,0.000,0.790,-5.142,0.000,3.217,-0.588,4.049
2.934,0.300,0.375,0.000,0.195,0.000,1.685,-4.668,0.000,0.000,0.790,-8.265,0.000,3.217,-0.588,4.049
2.944,0.300,0.371,0.000,-0.001,0.000,1.709,-2.168,0.000,0.000,0.876,-12.407,0.000,-3.224,-0.419,10.957
2.955,0.300,0.371,0.000,-0.001,0.000,1.709,-2.168,0.000,0.000,0.876,-12.407,0.000,-3.224,-0.419,10.957
2.965,0.300,0.376,0.000,-0.012,0.000,1.527,-7.486,0.000,0.000,1.206,28.756,0.000,-0.668,0.819,11.644
2.976,0.300,0.376,0.000,-0.012,0.000,1.527,-7.486,0.000,0.000,1.206,28.756,0.000,-0.668,0.819,11.644
2.986,0.300,0.364,0.000,0.021,0.000,1.331,-2.506,0.000,0.000,1.371,6.412,0.000,0.842,-0.911,8.631
2.997,0.300,0.364,0.000,0.021,0.000,1.331,-2.506,0.000,0.000,1.371,6.412,0.000,0.842,-0.911,8.631
3.007,0.300,0.356,0.000,-0.035,0.000,1.175,-2.506,0.000,0.000,1.359,6.412,0.000,-1.159,0.097,5.538
3.018,0.300,0.356,0.000,-0.035,0.000,1.175,-2.506,0.000,0.000,1.359,6.412,0.000,-1.159,0.097,5.538
3.028,0.300,0.338,0.000,-0.116,0.000,1.133,-2.506,0.000,0.000,1.235,6.412,0.000,-0.412,0.187,6.993
3.039,0.300,0.338,0.000,-0.116,0.000,1.133,3.157,0.000,0.000,1.235,-0.254,0.000,-0.412,0.187,6.993
3.049,0.300,0.352,0.000,-0.021,0.000,1.213,3.157,0.000,0.000,1.067,-0.254,0.000,0.838,-0.612,10.371
3.060,0.300,0.388,0.000,0.188,0.000,1.572,3.157,0.000,0.000,0.844,-0.254,0.000,0.947,-2.461,15.717
3.070,0.300,0.390,0.000,0.020,0.000,1.838,-1.080,0.000,0.000,0.793,-7.717,0.000,0.820,-0.711,11.939
3.083,0.300,0.390,0.000,0.020,0.000,1.838,-1.080,0.000,0.000,0.793,-7.717,0.000,0.820,-0.711,11.939
3.093,0.300,0.374,0.000,-0.045,0.000,1.368,-20.670,0.000,0.000,0.783,-0.434,0.000,-3.688,-0.739,7.710
3.103,0.300,0.374,0.000,-0.045,0.000,1.368,-20.670,0.000,0.000,0.783,-0.434,0.000,-3.688,-0.739,7.710
3.113,0.300,0.374,0.000,-0.031,0.000,1.141,-20.670,0.000,0.000,1.043,-0.434,0.000,0.652,0.158,9.500
3.124,0.300,0.374,0.000,-0.031,0.000,1.141,-20.670,0.000,0.000,1.043,-0.434,0.000,0.652,0.158,9.500
3.134,0.300,0.358,0.000,0.009,0.000,1.296,-20.670,0.000,0.000,1.189,-0.434,0.000,1.069,0.462,7.869
3.144,0.300,0.358,0.000,0.009,0.000,1.296,6.615,0.000,0.000,1.189,0.788,0.000,1.069,0.462,7.869
3.154,0.300,0.357,0.000,-0.011,0.000,1.468,6.615,0.000,0.000,1.172,0.788,0.000,0.098,-0.086,7.785
3.164,0.300,0.357,0.000,-0.011,0.000,1.468,10.416,0.000,0.000,1.172,15.791,0.000,0.098,-0.086,7.785
3.175,0.300,0.345,0.000,0.051,0.000,1.519,-13.937,0.000,0.000,1.083,0.439,0.000,0.278,-1.106,6.067
3.185,0.300,0.345,0.000,0.051,0.000,1.519,-13.937,0.000,0.000,1.083,0.439,0.000,0.278,-1.106,6.067
3.195,0.300,0.354,0.000,-0.029,0.000,1.398,-12.960,0.000,0.000,0.908,-1.611,0.000,1.267,1.795,7.472
3.206,0.300,0.354,0.000,-0.029,0.000,1.398,-12.960,0.000,0.000,0.908,-1.611,0.000,1.267,1.795,7.472
3.216,0.300,0.381,0.000,-0.088,0.000,1.004,-12.960,0.000,0.000,0.635,-1.611,0.000,0.963,5.178,3.876
3.226,0.300,0.381,0.000,-0.088,0.000,1.004,-12.960,0.000,0.000,0.635,-1.611,0.000,0.963,5.178,3.876
3.236,0.300,0.388,0.000,0.187,0.000,1.087,-12.960,0.000,0.000,0.772,-1.611,0.000,1.700,-2.737,13.206
3.249,0.300,0.388,0.000,0.187,0.000,1.087,-3.641,0.000,0.000,0.772,1.888,0.000,1.700,-2.737,13.206
3.259,0.300,0.392,0.000,-0.032,0.000,1.055,-3.641,0.000,0.000,0.913,1.888,0.000,-3.371,-0.031,10.938
3.269,0.300,0.392,0.000,-0.032,0.000,1.055,-12.731,0.000,0.000,0.913,5.478,0.000,-3.371,-0.031,10.938
3.282,0.300,0.395,0.000,-0.020,0.000,0.853,3.351,0.000,0.000,1.292,-1.710,0.000,0.173,0.976,12.329
3.293,0.300,0.395,0.000,-0.020,0.000,0.853,3.351,0.000,0.000,1.292,-1.710,0.000,0.173,0.976,12.329
3.303,0.300,0.387,0.000,0.020,0.000,0.611,3.351,0.000,0.000,1.490,-1.710,0.000,1.425,-0.129,5.889
3.316,0.300,0.381,0.000,-0.038,0.000,0.521,3.351,0.000,0.000,1.520,-1.710,0.000,-1.121,0.238,4.964
3.326,0.300,0.381,0.000,-0.038,0.000,0.521,3.351,0.000,0.000,1.520,-1.710,0.000,-1.121,0.238,4.964
3.336,0.300,0.360,0.000,-0.123,0.000,0.520,1.631,0.000,0.000,1.413,11.211,0.000,-0.147,0.309,7.633
3.349,0.300,0.360,0.000,-0.123,0.000,0.520,1.631,0.000,0.000,1.413,11.211,0.000,-0.147,0.309,7.633
3.360,0.300,0.376,0.000,-0.014,0.000,0.609,-1.076,0.000,0.000,1.250,2.788,0.000,0.432,-0.686,9.862
3.370,0.300,0.376,0.000,-0.014,0.000,0.609,-1.076,0.000,0.000,1.250,2.788,0.000,0.432,-0.686,9.862
3.382,0.300,0.408,0.000,0.158,0.000,0.916,14.189,0.000,0.000,1.045,-9.332,0.000,2.676,-2.194,8.998
3.393,0.300,0.408,0.000,0.158,0.000,0.916,-0.066,0.000,0.000,1.045,5.490,0.000,2.676,-2.194,8.998
3.403,0.300,0.403,0.000,0.238,0.000,1.497,-0.066,0.000,0.000,0.780,5.490,0.000,4.541,-5.774,10.276
3.416,0.300,0.403,0.000,0.238,0.000,1.497,-0.066,0.000,0.000,0.780,5.490,0.000,4.541,-5.774,10.276
3.426,0.300,0.371,0.000,0.004,0.000,0.806,-0.066,0.000,0.000,0.646,5.490,0.000,-2.628,0.062,15.522
3.437,0.300,0.371,0.000,0.004,0.000,0.806,20.844,0.000,0.000,0.646,13.861,0.000,-2.628,0.062,15.522
3.449,0.300,0.374,0.000,0.006,0.000,0.653,20.844,0.000,0.000,0.863,13.861,0.000,1.091,-0.558,7.159
3.460,0.300,0.356,0.000,-0.017,0.000,0.818,-12.844,0.000,0.000,0.957,-1.131,0.000,0.338,0.962,9.137
3.470,0.300,0.356,0.000,-0.017,0.000,0.818,-12.844,0.000,0.000,0.957,-1.131,0.000,0.338,0.962,9.137
3.482,0.300,0.354,0.000,0.003,0.000,0.999,4.975,0.000,0.000,0.958,17.154,0.000,-0.695,-0.184,5.233
3.492,0.300,0.354,0.000,0.003,0.000,0.999,4.975,0.000,0.000,0.958,17.154,0.000,-0.695,-0.184,5.233
3.503,0.300,0.343,0.000,0.065,0.000,1.171,4.975,0.000,0.000,0.896,17.154,0.000,-0.176,-0.151,5.732
3.516,0.300,0.343,0.000,0.065,0.000,1.171,4.975,0.000,0.000,0.896,17.154,0.000,-0.176,-0.151,5.732
3.526,0.300,0.347,0.000,0.022,0.000,1.143,4.975,0.000,0.000,0.726,17.154,0.000,1.008,1.961,6.401
3.536,0.300,0.373,0.000,-0.122,0.000,0.773,4.975,0.000,0.000,0.471,17.154,0.000,1.194,2.377,9.574
3.547,0.300,0.373,0.000,-0.122,0.000,0.773,4.975,0.000,0.000,0.471,17.154,0.000,1.194,2.377,9.574
3.557,0.300,0.377,0.000,0.027,0.000,1.096,4.975,0.000,0.000,0.680,17.154,0.000,1.755,-4.823,4.982
3.567,0.300,0.377,0.000,0.027,0.000,1.096,1.744,0.000,0.000,0.680,-4.456,0.000,1.755,-4.823,4.982
3.577,0.300,0.401,0.000,-0.087,0.000,1.043,1.744,0.000,0.000,0.958,-4.456,0.000,-3.752,-0.128,12.317
3.587,0.300,0.401,0.000,-0.087,0.000,1.043,1.744,0.000,0.000,0.958,-4.456,0.000,-3.752,-0.128,12.317
3.598,0.300,0.408,0.000,0.005,0.000,0.873,-9.025,0.000,0.000,1.386,2.447,0.000,-0.686,1.420,12.079
3.609,0.300,0.408,0.000,0.005,0.000,0.873,-9.025,0.000,0.000,1.386,2.447,0.000,-0.686,1.420,12.079
3.619,0.300,0.391,0.000,0.000,0.000,0.563,-9.025,0.000,0.000,1.545,2.447,0.000,0.058,-1.523,9.239
3.629,0.300,0.391,0.000,0.000,0.000,0.563,-9.025,0.000,0.000,1.545,2.447,0.000,0.058,-1.523,9.239
3.640,0.300,0.382,0.000,-0.023,0.000,0.549,-9.025,0.000,0.000,1.469,2.447,0.000,-1.110,0.004,5.516
3.650,0.300,0.382,0.000,-0.023,0.000,0.549,-9.025,0.000,0.000,1.469,2.447,0.000,-1.110,0.004,5.516
3.660,0.300,0.356,0.000,-0.112,0.000,0.604,-0.634,0.000,0.000,1.258,4.791,0.000,-0.174,-0.079,5.101
3.671,0.300,0.356,0.000,-0.112,0.000,0.604,-0.634,0.000,0.000,1.258,4.791,0.000,-0.174,-0.079,5.101
3.681,0.300,0.365,0.000,-0.005,0.000,0.780,8.456,0.000,0.000,1.021,-5.936,0.000,0.680,-1.303,10.374
3.691,0.300,0.365,0.000,-0.005,0.000,0.780,8.456,0.000,0.000,1.021,-5.936,0.000,0.680,-1.303,10.374
3.702,0.300,0.400,0.000,0.131,0.000,1.102,4.257,0.000,0.000,0.815,-9.996,0.000,-0.422,-3.980,16.828
3.712,0.300,0.400,0.000,0.131,0.000,1.102,4.257,0.000,0.000,0.815,-9.996,0.000,-0.422,-3.980,16.828
3.722,0.300,0.400,0.000,0.162,0.000,1.672,4.257,0.000,0.000,0.615,-9.996,0.000,1.228,-1.840,11.634
3.732,0.300,0.400,0.000,0.162,0.000,1.672,4.257,0.000,0.000,0.615,-9.996,0.000,1.228,-1.840,11.634
3.742,0.300,0.381,0.000,0.031,0.000,1.108,4.257,0.000,0.000,0.596,-9.996,0.000,-3.114,-1.299,5.514
3.752,0.300,0.381,0.000,0.031,0.000,1.108,4.257,0.000,0.000,0.596,-9.996,0.000,-3.114,-1.299,5.514
3.763,0.300,0.393,0.000,-0.015,0.000,0.971,-7.202,0.000,0.000,0.863,15.538,0.000,-1.720,0.457,10.243
3.773,0.300,0.393,0.000,-0.015,0.000,0.971,-7.202,0.000,0.000,0.863,15.538,0.000,-1.720,0.457,10.243
3.783,0.300,0.367,0.000,-0.005,0.000,1.176,12.184,0.000,0.000,1.010,7.613,0.000,0.447,0.146,10.206
3.794,0.300,0.367,0.000,-0.005,0.000,1.176,-15.189,0.000,0.000,1.010,6.140,0.000,0.447,0.146,10.206
3.804,0.300,0.369,0.000,0.029,0.000,1.411,-15.189,0.000,0.000,1.065,6.140,0.000,-0.876,0.399,5.249
3.814,0.300,0.369,0.000,0.029,0.000,1.411,2.812,0.000,0.000,1.065,5.037,0.000,-0.876,0.399,5.249
3.824,0.300,0.355,0.000,0.099,0.000,1.559,2.812,0.000,0.000,1.047,5.037,0.000,-0.013,0.216,5.409
3.834,0.300,0.355,0.000,0.099,0.000,1.559,2.812,0.000,0.000,1.047,5.037,0.000,-0.013,0.216,5.409
3.845,0.300,0.358,0.000,0.025,0.000,1.563,2.812,0.000,0.000,0.904,5.037,0.000,1.712,1.464,10.927
3.855,0.300,0.358,0.000,0.025,0.000,1.563,2.812,0.000,0.000,0.904,5.037,0.000,1.712,1.464,10.927
3.865,0.300,0.388,0.000,-0.024,0.000,1.172,2.812,0.000,0.000,0.653,5.037,0.000,0.881,0.701,13.189
3.875,0.300,0.388,0.000,-0.024,0.000,1.172,2.812,0.000,0.000,0.653,5.037,0.000,0.881,0.701,13.189
3.885,0.300,0.388,0.000,0.198,0.000,1.143,-15.605,0.000,0.000,0.707,0.592,0.000,2.809,-3.011,3.953
3.895,0.300,0.388,0.000,0.198,0.000,1.143,14.027,0.000,0.000,0.707,-7.070,0.000,2.809,-3.011,3.953
3.906,0.300,0.375,0.000,0.010,0.000,1.298,-9.506,0.000,0.000,0.810,30.396,0.000,-3.848,-1.243,11.377
3.916,0.300,0.375,0.000,0.010,0.000,1.298,-9.506,0.000,0.000,0.810,30.396,0.000,-3.848,-1.243,11.377
3.926,0.300,0.373,0.000,-0.116,0.000,1.170,-9.506,0.000,0.000,1.162,30.396,0.000,-1.409,1.022,10.100
3.936,0.300,0.373,0.000,-0.116,0.000,1.170,-9.506,0.000,0.000,1.162,30.396,0.000,-1.409,1.022,10.100
3.946,0.300,0.362,0.000,-0.049,0.000,0.996,-9.506,0.000,0.000,1.311,30.396,0.000,0.639,-0.704,6.991
3.957,0.300,0.362,0.000,-0.049,0.000,0.996,-9.506,0.000,0.000,1.311,30.396,0.000,0.639,-0.704,6.991
3.967,0.300,0.354,0.000,-0.134,0.000,0.906,-9.506,0.000,0.000,1.289,30.396,0.000,-1.438,0.391,4.743
3.982,0.300,0.334,0.000,-0.144,0.000,0.932,-9.506,0.000,0.000,1.146,30.396,0.000,-0.407,0.123,8.345
3.993,0.300,0.334,0.000,-0.144,0.000,0.932,-9.506,0.000,0.000,1.146,30.396,0.000,-0.407,0.123,8.345
4.003,0.300,0.348,0.000,-0.013,0.000,0.986,-9.506,0.000,0.000,0.925,30.396,0.000,0.822,-0.519,9.712
4.016,0.300,0.383,0.000,0.176,0.000,1.325,4.941,0.000,0.000,0.679,0.743,0.000,1.986,-2.989,13.339
4.026,0.300,0.383,0.000,0.176,0.000,1.325,4.941,0.000,0.000,0.679,0.743,0.000,1.986,-2.989,13.339
4.036,0.300,0.378,0.000,0.043,0.000,1.821,4.941,0.000,0.000,0.466,0.743,0.000,1.847,-2.875,12.315
4.047,0.300,0.378,0.000,0.043,0.000,1.821,4.941,0.000,0.000,0.466,0.743,0.000,1.847,-2.875,12.315
4.057,0.300,0.350,0.000,-0.008,0.000,1.384,4.941,0.000,0.000,0.438,0.743,0.000,-3.287,-0.585,8.490
4.067,0.300,0.350,0.000,-0.008,0.000,1.384,-24.152,0.000,0.000,0.438,-17.182,0.000,-3.287,-0.585,8.490
4.078,0.300,0.364,0.000,-0.026,0.000,1.258,-24.152,0.000,0.000,0.697,-17.182,0.000,-1.129,0.840,10.518
4.088,0.300,0.364,0.000,-0.026,0.000,1.258,9.081,0.000,0.000,0.697,19.398,0.000,-1.129,0.840,10.518
4.098,0.300,0.336,0.000,0.034,0.000,1.463,9.081,0.000,0.000,0.824,19.398,0.000,1.098,1.598,6.509
4.108,0.300,0.336,0.000,0.034,0.000,1.463,-7.249,0.000,0.000,0.824,-2.877,0.000,1.098,1.598,6.509
4.119,0.300,0.338,0.000,0.027,0.000,1.655,-7.249,0.000,0.000,0.853,-2.877,0.000,0.021,-0.228,6.218
4.129,0.300,0.338,0.000,0.027,0.000,1.655,-7.249,0.000,0.000,0.853,-2.877,0.000,0.021,-0.228,6.218
4.139,0.300,0.329,0.000,0.085,0.000,1.801,-7.249,0.000,0.000,0.792,-2.877,0.000,0.482,-0.668,6.316
4.149,0.300,0.329,0.000,0.085,0.000,1.801,-7.249,0.000,0.000,0.792,-2.877,0.000,0.482,-0.668,6.316
4.160,0.300,0.330,0.000,0.003,0.000,1.764,3.260,0.000,0.000,0.657,19.969,0.000,1.486,2.324,7.439
4.170,0.300,0.330,0.000,0.003,0.000,1.764,-9.316,0.000,0.000,0.657,-1.393,0.000,1.486,2.324,7.439
4.180,0.300,0.358,0.000,-0.088,0.000,1.382,-9.316,0.000,0.000,0.410,-1.393,0.000,0.483,4.563,5.440
4.191,0.300,0.358,0.000,-0.088,0.000,1.382,3.488,0.000,0.000,0.410,-9.840,0.000,0.483,4.563,5.440
4.201,0.300,0.353,0.000,0.197,0.000,1.424,3.488,0.000,0.000,0.492,-9.840,0.000,1.896,-1.894,10.871
4.217,0.300,0.362,0.000,-0.005,0.000,1.463,-0.222,0.000,0.000,0.606,-5.745,0.000,-3.502,0.045,10.359
4.227,0.300,0.362,0.000,-0.005,0.000,1.463,-0.222,0.000,0.000,0.606,-5.745,0.000,-3.502,0.045,10.359
4.238,0.300,0.365,0.000,-0.020,0.000,1.317,-0.222,0.000,0.000,0.961,-5.745,0.000,0.075,0.762,13.144
4.250,0.300,0.365,0.000,-0.020,0.000,1.317,-0.222,0.000,0.000,0.961,-5.745,0.000,0.075,0.762,13.144
4.260,0.300,0.360,0.000,0.033,0.000,1.101,-0.222,0.000,0.000,1.179,-5.745,0.000,-0.014,-0.854,12.331
4.270,0.300,0.360,0.000,0.033,0.000,1.101,-0.222,0.000,0.000,1.179,-5.745,0.000,-0.014,-0.854,12.331
4.281,0.300,0.352,0.000,-0.052,0.000,0.931,-0.222,0.000,0.000,1.188,-5.745,0.000,-0.551,0.388,6.159
4.291,0.300,0.352,0.000,-0.052,0.000,0.931,-0.222,0.000,0.000,1.188,-5.745,0.000,-0.551,0.388,6.159
4.302,0.300,0.332,0.000,-0.100,0.000,0.874,-0.222,0.000,0.000,1.089,-5.745,0.000,-0.283,0.527,8.403
4.312,0.300,0.332,0.000,-0.100,0.000,0.874,-0.222,0.000,0.000,1.089,-5.745,0.000,-0.283,0.527,8.403
4.323,0.300,0.342,0.000,0.025,0.000,0.954,-0.222,0.000,0.000,0.937,-5.745,0.000,0.514,-0.335,9.255
4.333,0.300,0.342,0.000,0.025,0.000,0.954,-0.222,0.000,0.000,0.937,-5.745,0.000,0.514,-0.335,9.255
4.343,0.300,0.378,0.000,0.199,0.000,1.299,-0.222,0.000,0.000,0.668,-5.745,0.000,3.177,-1.286,8.126
4.353,0.300,0.378,0.000,0.199,0.000,1.299,-0.222,0.000,0.000,0.668,-5.745,0.000,3.177,-1.286,8.126
4.364,0.300,0.380,0.000,0.104,0.000,1.732,5.409,0.000,0.000,0.428,25.313,0.000,2.440,-4.016,16.843
4.374,0.300,0.380,0.000,0.104,0.000,1.732,5.409,0.000,0.000,0.428,25.313,0.000,2.440,-4.016,16.843
4.384,0.300,0.357,0.000,-0.046,0.000,1.083,9.477,0.000,0.000,0.365,1.016,0.000,-3.370,-0.177,12.106
4.394,0.300,0.357,0.000,-0.046,0.000,1.083,45.502,0.000,0.000,0.365,29.672,0.000,-3.370,-0.177,12.106
4.405,0.300,0.364,0.000,-0.007,0.000,0.901,21.828,0.000,0.000,0.599,1.964,0.000,0.228,-0.122,8.085
